customer_id,email,first_name,last_name,country,city,signup_date,acquisition_channel,segment,age,is_subscribed,total_orders,total_revenue,avg_order_value,first_order,last_order,ltv,days_active,order_freq_days,churned,cohort_month
2000,xray@example.com,Dylan,Hensley,USA,Richardsbury,2023-01-20,organic_search,regular,39,False,4,4835.08,1208.77,2023-04-16,2024-03-15,4835.08,334.0,111.3,False,2023-04
2001,christopher58@example.net,Karen,Webster,India,Woodwardtown,2022-11-15,email_campaign,premium,18,True,6,4336.75,722.79,2022-12-02,2024-03-27,4336.75,481.0,96.2,False,2022-12
2002,james60@example.net,Julie,Martinez,Canada,Port Breanna,2023-07-19,influencer,budget,27,True,2,3852.19,1926.1,2023-07-25,2023-08-20,3852.19,26.0,26.0,True,2023-07
2003,wrightmia@example.org,Melissa,Rollins,India,Dennismouth,2022-04-01,organic_search,budget,51,False,0,0.0,,,,,,,True,
2004,david60@example.net,Brian,Schmidt,UK,Port Wayneville,2022-03-09,organic_search,regular,41,True,1,168.16,168.16,2023-10-08,2023-10-08,168.16,0.0,,True,2023-10
2005,campbellbruce@example.org,Kevin,Espinoza,Singapore,South Chad,2023-10-05,organic_search,regular,27,True,2,4662.16,2331.08,2023-10-14,2023-12-13,4662.16,60.0,60.0,True,2023-10
2006,sarah87@example.org,Nicholas,Morales,Canada,Millerstad,2022-05-15,email_campaign,budget,41,False,2,1057.83,528.92,2023-01-24,2023-10-21,1057.83,270.0,270.0,True,2023-01
2007,ncarroll@example.com,John,Montgomery,USA,Lake Matthewmouth,2022-02-12,referral,premium,43,True,1,570.66,570.66,2022-02-14,2022-02-14,570.66,0.0,,True,2022-02
2008,odavis@example.com,Shannon,Sanchez,USA,Michellefurt,2023-11-30,direct,vip,47,True,2,442.03999999999996,221.02,2023-12-06,2023-12-14,442.04,8.0,8.0,True,2023-12
2009,brendacarroll@example.com,Michael,Wiley,India,South Kellyfurt,2023-08-22,organic_search,budget,56,True,0,0.0,,,,,,,True,
2010,kellermary@example.org,Thomas,White,USA,Port Ericchester,2023-12-01,paid_search,premium,28,True,5,4731.52,946.3,2023-12-09,2023-12-17,4731.52,8.0,2.0,True,2023-12
2011,vortiz@example.org,Kenneth,Boyd,India,Aguirreview,2023-06-28,direct,budget,35,True,1,1192.68,1192.68,2024-02-15,2024-02-15,1192.68,0.0,,False,2024-02
2012,montoyafelicia@example.org,Austin,Garcia,Australia,Haleymouth,2023-02-01,direct,regular,18,True,5,6735.82,1347.16,2023-03-22,2024-03-27,6735.82,371.0,92.8,False,2023-03
2013,matthewbrennan@example.net,Samantha,Ortiz,USA,Bradstad,2023-01-11,direct,regular,20,True,2,891.12,445.56,2023-08-12,2023-08-15,891.12,3.0,3.0,True,2023-08
2014,johnsonelizabeth@example.net,Aaron,Henry,Australia,North Joseph,2023-12-19,paid_search,regular,55,True,16,33573.33,2098.33,2023-12-20,2024-03-31,33573.33,102.0,6.8,False,2023-12
2015,bbarnes@example.org,Sarah,Hicks,Singapore,West Cynthiaview,2024-02-21,paid_search,premium,37,True,1,964.7,964.7,2024-03-12,2024-03-12,964.7,0.0,,False,2024-03
2016,wwilson@example.net,Jerry,Stewart,India,North Barbara,2022-07-13,social_media,regular,30,True,1,2667.21,2667.21,2022-07-25,2022-07-25,2667.21,0.0,,True,2022-07
2017,barnesrichard@example.net,Katelyn,Lowery,India,New Glennhaven,2022-06-22,direct,regular,44,False,6,5792.73,965.46,2022-08-31,2023-06-05,5792.73,278.0,55.6,True,2022-08
2018,sheena87@example.com,Monica,Webster,India,Danielbury,2024-01-27,organic_search,regular,50,True,2,2690.14,1345.07,2024-02-09,2024-03-14,2690.14,34.0,34.0,False,2024-02
2019,amanda72@example.com,David,Adams,Singapore,North Darlene,2022-02-10,social_media,regular,44,True,7,9581.2,1368.74,2022-04-22,2024-03-25,9581.2,703.0,117.2,False,2022-04
2020,jshaffer@example.org,Kristina,Todd,UK,Kimberlyton,2022-09-03,social_media,regular,32,True,0,0.0,,,,,,,True,
2021,kevinclark@example.net,Kathleen,Santana,Singapore,Harrisfort,2022-12-13,paid_search,premium,29,False,7,13251.22,1893.03,2023-03-19,2023-10-19,13251.22,214.0,35.7,True,2023-03
2022,wpearson@example.net,Jeffrey,Young,India,Campbellfort,2023-11-14,organic_search,budget,62,True,2,2101.95,1050.97,2023-11-17,2023-11-17,2101.95,0.0,0.0,True,2023-11
2023,qsmith@example.org,Jesse,Smith,USA,New Robinstad,2022-03-22,organic_search,regular,35,True,0,0.0,,,,,,,True,
2024,williamwalsh@example.com,Tara,Lopez,UK,South Dean,2023-04-24,paid_search,premium,43,True,2,3311.2799999999997,1655.64,2023-07-26,2024-01-15,3311.28,173.0,173.0,False,2023-07
2025,kristin04@example.org,Diana,Jackson,Canada,North Cheryl,2024-01-08,social_media,premium,41,False,1,4376.83,4376.83,2024-03-09,2024-03-09,4376.83,0.0,,False,2024-03
2026,shannon20@example.com,Katherine,Jones,USA,Lake Hannahshire,2023-03-24,direct,regular,50,True,1,4669.21,4669.21,2024-03-19,2024-03-19,4669.21,0.0,,False,2024-03
2027,cory32@example.com,Nathan,Norman,India,North Christineport,2022-03-07,paid_search,regular,41,False,2,12132.37,6066.18,2022-03-16,2022-03-29,12132.37,13.0,13.0,True,2022-03
2028,blevinssandra@example.org,Karen,Stephens,Canada,Johnsonside,2022-01-09,paid_search,regular,39,True,1,3484.6,3484.6,2023-12-17,2023-12-17,3484.6,0.0,,True,2023-12
2029,yhernandez@example.com,Michelle,Andrews,USA,East Gregory,2023-02-13,paid_search,regular,29,True,7,16820.39,2402.91,2023-02-14,2023-04-21,16820.39,66.0,11.0,True,2023-02
2030,braunmegan@example.org,Jacob,Smith,India,East Robert,2022-09-03,email_campaign,budget,25,True,0,0.0,,,,,,,True,
2031,fergusonchristy@example.org,James,Reyes,UK,Garciafurt,2023-01-30,organic_search,budget,30,True,1,1284.87,1284.87,2024-03-03,2024-03-03,1284.87,0.0,,False,2024-03
2032,brentsmith@example.net,Reginald,Benson,India,North Sarah,2022-06-11,paid_search,premium,21,True,2,966.44,483.22,2024-02-23,2024-02-26,966.44,3.0,3.0,False,2024-02
2033,kimberlyjohnson@example.com,Kimberly,Young,Singapore,Griffithland,2023-02-27,email_campaign,budget,41,True,1,1723.86,1723.86,2023-09-23,2023-09-23,1723.86,0.0,,True,2023-09
2034,james89@example.org,Alejandro,Marshall,USA,Anthonyville,2023-12-04,organic_search,regular,23,True,1,868.55,868.55,2023-12-24,2023-12-24,868.55,0.0,,True,2023-12
2035,vsanchez@example.net,Tammy,Johnson,India,Robinsonmouth,2023-07-17,organic_search,regular,60,True,0,0.0,,,,,,,True,
2036,lopezkimberly@example.net,Shannon,Martin,India,East Amberfurt,2022-06-30,referral,regular,61,True,0,0.0,,,,,,,True,
2037,paulthomas@example.org,Diana,Simpson,UK,North Angel,2022-04-26,referral,regular,41,True,0,0.0,,,,,,,True,
2038,leslie46@example.org,Yolanda,Rodriguez,USA,New Lindsey,2022-12-16,paid_search,premium,43,False,0,0.0,,,,,,,True,
2039,wellsadam@example.com,Kirk,Russell,Canada,Port Jeremiah,2023-02-21,social_media,budget,41,False,0,0.0,,,,,,,True,
2040,kelly22@example.com,Douglas,Wong,USA,East Matthewborough,2023-12-19,organic_search,regular,38,True,0,0.0,,,,,,,True,
2041,karina20@example.net,Joseph,Harmon,USA,Salinasfort,2023-11-06,email_campaign,vip,22,True,6,11189.83,1864.97,2023-11-17,2023-11-30,11189.83,13.0,2.6,True,2023-11
2042,nicholasjohnson@example.net,Ian,May,USA,Lesliebury,2022-11-24,social_media,regular,54,False,1,1779.47,1779.47,2023-12-01,2023-12-01,1779.47,0.0,,True,2023-12
2043,thomasmiller@example.com,Carrie,Evans,Australia,Lake Dennisstad,2022-05-07,email_campaign,premium,28,False,1,39.6,39.6,2023-10-09,2023-10-09,39.6,0.0,,True,2023-10
2044,breanna51@example.com,Benjamin,Rodriguez,UK,West Stephanieside,2022-07-23,social_media,budget,64,True,1,142.89,142.89,2022-08-23,2022-08-23,142.89,0.0,,True,2022-08
2045,jacksonrussell@example.com,Victoria,Warner,Germany,Scottside,2023-10-23,paid_search,budget,57,True,0,0.0,,,,,,,True,
2046,gmoody@example.net,Robert,Lewis,India,Kiddtown,2023-11-07,email_campaign,regular,32,False,2,612.59,306.3,2023-11-29,2023-12-09,612.59,10.0,10.0,True,2023-11
2047,larry40@example.net,Kara,Gonzales,India,New Danielton,2022-07-14,referral,premium,32,False,11,23067.33,2097.03,2022-07-16,2022-09-12,23067.33,58.0,5.8,True,2022-07
2048,kcarter@example.org,Christopher,Turner,USA,South Ashleyhaven,2022-08-19,organic_search,budget,21,True,0,0.0,,,,,,,True,
2049,philliphayden@example.net,David,Gonzalez,Germany,Tinaview,2023-04-16,organic_search,budget,28,False,1,1189.57,1189.57,2024-03-29,2024-03-29,1189.57,0.0,,False,2024-03
2050,william47@example.org,William,Wilson,India,Floreschester,2022-07-24,organic_search,regular,53,True,2,4109.05,2054.52,2022-09-03,2022-11-07,4109.05,65.0,65.0,True,2022-09
2051,earlfoley@example.org,Cameron,Jackson,India,Parksberg,2023-07-26,referral,regular,58,True,0,0.0,,,,,,,True,
2052,howardmark@example.org,Kathleen,Smith,USA,North Amyfurt,2023-12-26,organic_search,premium,34,True,0,0.0,,,,,,,True,
2053,lauramanning@example.com,Shawn,Wheeler,Singapore,North Zacharyshire,2022-08-03,organic_search,vip,63,True,10,21422.52,2142.25,2022-09-11,2024-01-02,21422.52,478.0,53.1,False,2022-09
2054,martinezdavid@example.org,Andrew,Friedman,India,South Ashleyberg,2023-10-12,social_media,budget,65,True,1,966.71,966.71,2024-03-13,2024-03-13,966.71,0.0,,False,2024-03
2055,dominicsimpson@example.com,Judy,Perkins,India,Singhton,2024-01-05,email_campaign,premium,21,True,5,12087.34,2417.47,2024-01-06,2024-03-09,12087.34,63.0,15.8,False,2024-01
2056,ysmith@example.net,Matthew,Daniels,India,Port Michelleside,2023-09-25,paid_search,vip,58,False,1,4472.91,4472.91,2023-11-18,2023-11-18,4472.91,0.0,,True,2023-11
2057,qcastillo@example.com,John,Williams,India,Gabriellebury,2023-05-06,organic_search,premium,49,True,3,2987.2699999999995,995.76,2023-05-14,2023-05-27,2987.27,13.0,6.5,True,2023-05
2058,gwilson@example.net,Mary,Benton,USA,North Alexandraland,2022-08-30,paid_search,budget,53,True,1,384.6,384.6,2023-05-28,2023-05-28,384.6,0.0,,True,2023-05
2059,christopher98@example.net,Mike,Green,India,Port Ashley,2022-01-14,social_media,premium,36,False,5,6699.93,1339.99,2022-04-24,2023-04-30,6699.93,371.0,92.8,True,2022-04
2060,edward03@example.net,Jordan,Abbott,USA,North Michaelmouth,2022-08-23,paid_search,regular,48,True,0,0.0,,,,,,,True,
2061,joshuajenkins@example.com,Marc,Harding,UK,Justinview,2022-11-23,organic_search,budget,64,True,1,376.48,376.48,2023-11-30,2023-11-30,376.48,0.0,,True,2023-11
2062,jreynolds@example.net,Brian,Brown,USA,West Nicole,2022-03-21,organic_search,regular,23,True,5,8072.27,1614.45,2022-03-27,2024-03-19,8072.27,723.0,180.8,False,2022-03
2063,patrickjasmine@example.net,Renee,Barker,USA,East Denise,2023-01-20,paid_search,regular,48,False,1,1744.55,1744.55,2023-08-17,2023-08-17,1744.55,0.0,,True,2023-08
2064,xcarlson@example.com,Tammy,Hernandez,UK,Taylorhaven,2022-05-21,organic_search,budget,49,True,0,0.0,,,,,,,True,
2065,vincent17@example.com,Haley,Conway,India,Perezstad,2024-01-17,organic_search,regular,57,True,3,4025.27,1341.76,2024-02-15,2024-02-20,4025.27,5.0,2.5,False,2024-02
2066,robertmoore@example.org,Maxwell,Gibson,Singapore,West Christopherville,2023-06-29,paid_search,regular,45,True,2,917.6999999999999,458.85,2023-07-25,2024-03-25,917.7,244.0,244.0,False,2023-07
2067,andrearivera@example.net,Darren,Barnes,India,Lake Gregorymouth,2023-05-11,paid_search,budget,19,True,0,0.0,,,,,,,True,
2068,anne46@example.org,Nicole,Brown,USA,East Brian,2022-12-14,social_media,regular,58,False,4,9687.76,2421.94,2023-08-16,2024-01-26,9687.76,163.0,54.3,False,2023-08
2069,dortiz@example.org,David,Allen,India,South Christopher,2023-10-09,organic_search,regular,42,True,7,13794.4,1970.63,2023-10-27,2024-03-30,13794.4,155.0,25.8,False,2023-10
2070,cummingsjulie@example.org,James,Strong,USA,Jonesland,2022-07-12,paid_search,budget,27,True,4,396.37,99.09,2023-02-27,2023-07-31,396.37,154.0,51.3,True,2023-02
2071,anthonyconway@example.net,Jennifer,Smith,India,Grahammouth,2022-05-04,referral,regular,36,True,1,675.54,675.54,2022-05-23,2022-05-23,675.54,0.0,,True,2022-05
2072,stephanieingram@example.net,Robin,Molina,India,Patrickton,2023-04-13,organic_search,premium,47,True,1,134.55,134.55,2023-04-18,2023-04-18,134.55,0.0,,True,2023-04
2073,diana27@example.com,Vanessa,Christian,India,Patricktown,2022-11-13,paid_search,regular,37,False,0,0.0,,,,,,,True,
2074,howellmason@example.org,Michael,Ball,USA,Lake Kyle,2022-04-02,influencer,regular,39,True,0,0.0,,,,,,,True,
2075,jordanbailey@example.com,Christopher,Kidd,India,East Shelby,2023-02-21,social_media,budget,35,True,0,0.0,,,,,,,True,
2076,bradydavid@example.com,Elizabeth,White,Canada,Hatfieldhaven,2023-09-24,social_media,budget,54,False,1,1346.58,1346.58,2024-03-05,2024-03-05,1346.58,0.0,,False,2024-03
2077,tboone@example.com,Sarah,Frederick,USA,Cisnerosberg,2022-08-17,organic_search,regular,25,True,0,0.0,,,,,,,True,
2078,tonya97@example.com,Melissa,Ramos,India,Kristyport,2022-06-14,organic_search,regular,36,False,0,0.0,,,,,,,True,
2079,fmcdonald@example.net,Erik,Brown,UK,West Alexis,2023-09-28,paid_search,premium,60,True,0,0.0,,,,,,,True,
2080,gproctor@example.net,Kevin,Cunningham,Singapore,Teresaberg,2022-11-02,paid_search,vip,63,True,7,13966.119999999999,1995.16,2022-11-28,2023-11-04,13966.12,341.0,56.8,True,2022-11
2081,lawrencenelson@example.org,Kyle,Parker,USA,Kochfurt,2022-03-16,social_media,premium,56,True,2,3841.31,1920.66,2022-11-03,2023-11-06,3841.31,368.0,368.0,True,2022-11
2082,staceyhernandez@example.com,Krystal,Reynolds,India,Cassandrastad,2023-12-24,social_media,premium,44,True,1,634.07,634.07,2024-02-29,2024-02-29,634.07,0.0,,False,2024-02
2083,michaelandrews@example.org,Andre,Ross,India,Laurieland,2023-06-23,organic_search,premium,50,True,3,5296.61,1765.54,2023-08-11,2024-02-02,5296.61,175.0,87.5,False,2023-08
2084,garciajennifer@example.com,Kim,Payne,USA,New Dwaynebury,2023-09-12,referral,regular,51,True,1,7196.72,7196.72,2024-01-27,2024-01-27,7196.72,0.0,,False,2024-01
2085,vincentroy@example.com,Jeremiah,Byrd,Singapore,Vincenthaven,2022-10-04,email_campaign,budget,21,False,3,7195.530000000001,2398.51,2022-10-07,2022-10-23,7195.53,16.0,8.0,True,2022-10
2086,jenniferrice@example.com,Brenda,Barnes,India,South Richardtown,2022-04-28,referral,premium,36,True,2,2180.12,1090.06,2024-03-26,2024-03-31,2180.12,5.0,5.0,False,2024-03
2087,melanie10@example.org,Christopher,Ochoa,Australia,Larryview,2023-02-27,organic_search,regular,20,True,0,0.0,,,,,,,True,
2088,phamjacob@example.org,David,Morales,India,Cherylhaven,2023-08-04,social_media,regular,19,True,0,0.0,,,,,,,True,
2089,psmith@example.com,Douglas,Reeves,India,Brownton,2024-01-25,referral,premium,43,False,0,0.0,,,,,,,True,
2090,frankkey@example.org,Daniel,Griffin,India,North Christopherview,2023-06-26,social_media,regular,18,True,1,4804.87,4804.87,2024-02-24,2024-02-24,4804.87,0.0,,False,2024-02
2091,maysjason@example.com,Lisa,Allen,India,Adkinsshire,2023-03-17,organic_search,vip,53,True,1,1799.36,1799.36,2023-05-22,2023-05-22,1799.36,0.0,,True,2023-05
2092,jgill@example.com,Brandon,Curry,India,Hensonberg,2022-09-23,direct,regular,21,False,1,197.37,197.37,2023-03-05,2023-03-05,197.37,0.0,,True,2023-03
2093,gabriela90@example.net,William,Garcia,Canada,Meganmouth,2022-10-31,email_campaign,premium,41,True,2,2317.88,1158.94,2023-07-26,2023-11-28,2317.88,125.0,125.0,True,2023-07
2094,michelle01@example.org,Jamie,Kim,UK,West Alyssa,2022-11-14,organic_search,regular,46,False,1,1592.47,1592.47,2023-03-26,2023-03-26,1592.47,0.0,,True,2023-03
2095,johnsonsandra@example.net,Allison,Camacho,USA,Millstown,2023-03-02,referral,regular,20,True,3,8912.49,2970.83,2023-06-03,2023-12-04,8912.49,184.0,92.0,True,2023-06
2096,dtaylor@example.net,Kathleen,Espinoza,Australia,Rodriguezchester,2023-10-29,paid_search,regular,21,True,0,0.0,,,,,,,True,
2097,simmonsangela@example.net,Daniel,Gilbert,Canada,East Patricia,2023-11-01,organic_search,budget,20,True,0,0.0,,,,,,,True,
2098,fking@example.org,Amanda,Washington,Australia,North Seth,2022-11-23,direct,budget,53,True,1,116.6,116.6,2023-02-11,2023-02-11,116.6,0.0,,True,2023-02
2099,gcastro@example.org,Ian,Mitchell,India,Lake Jenniferside,2022-10-15,referral,regular,28,True,7,10466.529999999999,1495.22,2022-11-25,2024-03-25,10466.53,486.0,81.0,False,2022-11
2100,kristen78@example.org,Alexis,Curtis,India,Jamesberg,2022-05-17,organic_search,regular,54,False,0,0.0,,,,,,,True,
2102,melanie46@example.net,Thomas,Price,USA,Flemingstad,2023-12-10,referral,budget,45,True,1,6597.29,6597.29,2023-12-13,2023-12-13,6597.29,0.0,,True,2023-12
2103,kimhannah@example.org,Belinda,Haas,India,Heidiberg,2023-05-05,email_campaign,regular,59,True,2,4707.219999999999,2353.61,2023-09-12,2024-03-24,4707.22,194.0,194.0,False,2023-09
2104,morrisjill@example.com,Patricia,Colon,Germany,Jonesfort,2022-02-27,social_media,budget,49,True,0,0.0,,,,,,,True,
2105,robinsonmichael@example.net,Alexandra,Scott,India,West Melinda,2022-01-30,organic_search,budget,22,False,0,0.0,,,,,,,True,
2106,harveymichelle@example.net,Derrick,Weaver,India,Wesleybury,2023-08-19,paid_search,premium,28,False,10,17285.84,1728.58,2023-09-26,2024-03-24,17285.84,180.0,20.0,False,2023-09
2107,smithroberta@example.net,Ronald,Pacheco,Australia,Port Alexisbury,2022-05-16,email_campaign,budget,34,False,1,629.54,629.54,2022-12-05,2022-12-05,629.54,0.0,,True,2022-12
2108,hernandezmicheal@example.org,Nicholas,Cortez,Canada,Wolfefurt,2023-07-14,social_media,regular,38,False,1,227.04,227.04,2023-12-28,2023-12-28,227.04,0.0,,True,2023-12
2109,jerryparrish@example.net,Michelle,Hall,Australia,North Aarontown,2023-02-28,direct,budget,41,True,1,144.71,144.71,2023-03-20,2023-03-20,144.71,0.0,,True,2023-03
2110,gilmorejoshua@example.com,Robert,Mack,UK,South William,2022-08-21,social_media,regular,22,True,1,541.7,541.7,2024-02-08,2024-02-08,541.7,0.0,,False,2024-02
2111,hfoley@example.com,Thomas,Arnold,UK,Julieville,2022-11-21,paid_search,regular,36,False,4,7936.49,1984.12,2022-11-21,2022-11-23,7936.49,2.0,0.7,True,2022-11
2112,amyjones@example.com,Rebecca,Rivera,India,East Jimstad,2023-06-04,organic_search,regular,22,False,2,528.52,264.26,2023-12-15,2023-12-16,528.52,1.0,1.0,True,2023-12
2113,vhunter@example.com,Jordan,Bennett,USA,Port Emilymouth,2022-04-13,direct,budget,41,False,0,0.0,,,,,,,True,
2114,jeremyreyes@example.org,Kenneth,Carter,India,Kelseychester,2023-12-06,direct,regular,22,True,3,6424.0,2141.33,2023-12-21,2024-01-20,6424.0,30.0,15.0,False,2023-12
2115,cmcdonald@example.com,Calvin,Garcia,Germany,Harrishaven,2022-02-20,direct,premium,40,True,10,22722.010000000002,2272.2,2022-03-24,2024-03-25,22722.01,732.0,81.3,False,2022-03
2116,ymartinez@example.com,Karen,Castillo,India,South Elizabeth,2023-09-27,referral,regular,49,True,3,7030.62,2343.54,2023-12-09,2024-02-14,7030.62,67.0,33.5,False,2023-12
2117,robinsontommy@example.com,Tiffany,Moreno,India,South Kenneth,2022-06-29,organic_search,budget,28,True,1,3295.38,3295.38,2023-04-11,2023-04-11,3295.38,0.0,,True,2023-04
2118,pittmanwesley@example.com,Janice,Powers,UK,Williamsshire,2022-10-24,email_campaign,budget,59,True,1,999.76,999.76,2022-12-11,2022-12-11,999.76,0.0,,True,2022-12
2119,martintownsend@example.com,Gina,Powell,USA,South Jacob,2022-07-16,organic_search,premium,36,True,3,2293.84,764.61,2022-11-20,2023-06-03,2293.84,195.0,97.5,True,2022-11
2120,wendy76@example.com,John,Smith,USA,Vegaberg,2022-01-19,direct,regular,41,True,0,0.0,,,,,,,True,
2121,tdougherty@example.org,Sherry,Clark,Germany,Alvarezberg,2022-06-20,email_campaign,budget,38,True,1,10608.68,10608.68,2022-08-28,2022-08-28,10608.68,0.0,,True,2022-08
2122,cassandra38@example.com,Jennifer,Huff,India,South Paulatown,2023-11-30,paid_search,regular,28,False,1,1167.16,1167.16,2024-02-22,2024-02-22,1167.16,0.0,,False,2024-02
2123,zachary86@example.net,Erin,Thompson,USA,Kimberlybury,2023-09-05,paid_search,regular,28,True,1,384.6,384.6,2023-09-26,2023-09-26,384.6,0.0,,True,2023-09
2125,qpatterson@example.org,Leon,Maldonado,India,Robertton,2022-05-18,social_media,budget,38,False,0,0.0,,,,,,,True,
2126,dporter@example.com,Jennifer,Cooper,India,South Melissa,2024-02-27,social_media,regular,32,True,1,498.51,498.51,2024-02-28,2024-02-28,498.51,0.0,,False,2024-02
2127,allenkimberly@example.com,Dylan,White,India,Port Richard,2023-04-20,social_media,regular,29,True,1,4179.36,4179.36,2024-01-25,2024-01-25,4179.36,0.0,,False,2024-01
2128,stanleyclark@example.org,Jasmin,Thompson,India,South Dakota,2023-01-22,social_media,budget,30,True,1,1681.45,1681.45,2024-01-26,2024-01-26,1681.45,0.0,,False,2024-01
2129,huffmaria@example.net,Olivia,Simmons,India,South Danielburgh,2022-04-20,social_media,budget,32,False,0,0.0,,,,,,,True,
2130,chaneric@example.net,Nathan,Roberts,India,Raybury,2022-06-10,direct,budget,22,True,0,0.0,,,,,,,True,
2131,brooksshelby@example.com,Stephanie,Smith,USA,East Anthony,2022-10-31,organic_search,regular,44,True,0,0.0,,,,,,,True,
